Time Recorded,Total Apps,Store Entry Used,,,,,,,,,,,,
2/22/2018 11:25,1613,http://store.steampowered.com/search/?tags=21978&vrsupport=401,,,,,,,,,,,,
,,,,,,,,,,,,,,
Steam App ID,Game Name,Price,Release Date,Positive Review Percentage,Reviews Count,Developer,Publisher,Genre,Category,Tags,Peak User Yesterday,Number of Owners,Number of Players,Percentage of Actual Players in the Owners
457420,Surgeon Simulator VR: Meet The Medic,0,5-Apr-16,75%,157,Bossa Studios,Bossa Studios,"Action, Free to Play, Indie, Simulation",Single-player,"Free to Play (60), Simulation (47), Action (37), Indie (37), VR (25), Funny (10), First-Person (6)",4,308317 +/- 17079,182368 +/- 13137,59.15%
492710,VR Ping Pong,9.99,13-Sep-16,79%,83,Reddoll Srl,"IV Productions, Merge Games","Casual, Indie, Simulation, Sports","Single-player, Steam Achievements, Steam Trading Cards","Sports (22), Simulation (22), Indie (21), Casual (20), VR (11)",1,10640 +/- 3173,7423 +/- 2651,69.77%
501350,Dimension Hunter VR,5.99,25-Sep-17,78%,50,Pocket Money Games,Pocket Money Games ,"Violent, Gore, Action, Indie",Single-player,"Violent (21), Indie (21), Gore (21), Action (21), Horror (10), VR (6)",3,2227 +/- 1452,1732 +/- 1280,77.77%
534920,Relaxing VR Games: Mahjong,2.99,2-Mar-17,0%,0,CrazyBunch,Daedalic Entertainment,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud",,1,1237 +/- 1082,741 +/- 1025,59.90%
608370,Drums Hero,19.99,23-Mar-17,78%,55,"Player Of Music Technology Co.,Ltd","Player Of Music Technology Co.,Ltd","Action, Casual, Indie, Simulation, Sports","Single-player, Steam Cloud, Steam Leaderboards","Casual (33), Indie (31), Simulation (21), Sports (21), Action (20), Music (15), VR (15), Rhythm (13)",2,1485 +/- 1185,1485 +/- 1185,100.00%
471630,Rexodus: A VR Story Experience,0,8-Jun-16,70%,96,Steelehouse VR Studios,Steelehouse VR Studios,"Casual, Free to Play, Indie","Single-player, Partial Controller Support","VR (34), Free to Play (29), Indie (26), Casual (24)",1,66068 +/- 7908,18311 +/- 4163,27.72%
512270,Home - A VR Spacewalk,0,30-Nov-17,75%,107,BBC Media Applications Technologies Limited,BBC Media Applications Technologies Limited,"Action, Adventure",Single-player,"Action (21), Adventure (21), VR (7)",11,24250 +/- 4791,18064 +/- 4135,74.49%
312650,Battlezone,39.99,11-May-17,79%,141,Rebellion,Rebellion,Action,"Single-player, Online Multi-Player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, SteamVR Collectibles, Steam Cloud, Steam Leaderboards","Action (31), VR (22), Tanks (12), Multiplayer (5)",7,4949 +/- 2164,4454 +/- 2053,90.00%
488950,Werewolves Within™,29.99,6-Dec-16,71%,76,Ubisoft,Ubisoft,"Casual, RPG, Simulation, Strategy",Multi-player,"Casual (22), Simulation (21), Strategy (21), RPG (21), VR (11)",6,4701 +/- 2109,2722 +/- 1605,57.90%
498600,MSI Electric City,0,9-Aug-16,75%,108,Metanaut,MSI,"Adventure, Casual, Free to Play, Indie, Simulation",Single-player,"Free to Play (28), Simulation (24), Casual (23), Adventure (23), Indie (21), VR (17)",1,66563 +/- 7937,28704 +/- 5212,43.12%
412790,Adventure Time: Magic Man's Head Games,4.99,5-Apr-16,75%,104,Turbo Button,Cartoon Network,"Action, Adventure","Single-player, Steam Achievements, Full controller support, VR Support, Steam Cloud","Adventure (24), Action (21), VR (13)",1,4701 +/- 2109,4207 +/- 1995,89.49%
461500,Omega Agent,2.99,4-May-16,77%,31,Fireproof Games,Fireproof Games,"Action, Indie","Single-player, Full controller support, Steam Cloud","Indie (21), Action (21), VR (13)",1,1980 +/- 1368,1121 +/- 1266,56.62%
462910,Poly Runner VR,0,18-Apr-16,78%,56,"Lucid Sight, Inc.","Lucid Sight, Inc.","Casual, Indie","Single-player, Full controller support","Indie (21), Casual (20), VR (14)",2,65821 +/- 7893,23260 +/- 4692,35.34%
468700,NVIDIA® VR Funhouse,0,14-Jul-16,79%,463,Lightspeed Studios™,Lightspeed Studios™,"Casual, Free to Play",Single-player,"Free to Play (44), Casual (29), VR (28), Funny (8), Family Friendly (5)",10,244476 +/- 15210,168263 +/- 12619,68.83%
422500,Emmerholt: Prologue,0,14-Feb-17,77%,85,Oneiric Entertainment LLC,Oneiric Entertainment LLC,"Action, Adventure, Indie, RPG",Single-player,"Adventure (22), Indie (21), Action (21), RPG (20), VR (6)",2,9403 +/- 2983,5444 +/- 2270,57.90%
436230,Detached,24.99,18-May-17,79%,107,Anshar Studios,Anshar Studios,"Indie, Simulation","Single-player, Multi-player, Online Multi-Player, Local Multi-Player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","VR (31), Indie (29), Simulation (26), Space (26), Sci-fi (22), Exploration (20), PvP (20), Great Soundtrack (19), Atmospheric (19), 6DOF (18)",1,6434 +/- 2467,4454 +/- 2053,69.23%
570420,X Rebirth VR Edition,39.99,7-Dec-17,77%,89,Egosoft,Egosoft,"Action, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud","Simulation (25), Action (23), Space Sim (14), VR (13)",7,3324 +/- 2168,2955 +/- 2044,88.90%
583150,KART CHASER : THE BOOST VR,9.99,25-Jan-17,72%,22,YJM VR,YJM GAMES,"Casual, Racing, Sports","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards","Casual (23), Racing (22), Sports (22), VR (7)",2,5691 +/- 2321,2227 +/- 1452,39.13%
646300,ChainMan,13.99,15-Aug-17,0%,0,ouka-ichi-mon.inc,ouka-ichi-mon.inc,"Action, Adventure, Indie","Single-player, Local Co-op, Steam Achievements",,,739 +/- 1022,739 +/- 1022,100.00%
644420,Xion,9.99,23-Jun-17,77%,22,Zenz VR,Zenz VR,"Action, Indie, Early Access",Single-player,"Early Access (35), Action (31), Indie (21), VR (15), Great Soundtrack (10), Shooter (10), Atmospheric (10), Rogue-like (10), Arcade (10), Sci-fi (10), Adventure (10), Shoot 'Em Up (10), Bullet Hell (9)",1,1111 +/- 1255,750 +/- 1468,67.51%
644660,Lathe Safety Simulator,0,6-Jun-17,73%,15,"Michael Callaghan, Amelie Berthome, Alan Bourhis, Kallan Dautriche, Malo Hilliard, Corentin Lheriaud, Bastien Ollivo, Arthur Pernot, Maxime Pointet, Fabien Quibreteau, Arli Tuominen, Arttu Tuovinen, Augusto Gómez Eguíluz, Niall McShane, Michael Calla",Alexis Baron,"Indie, Simulation",Single-player,"Indie (22), Simulation (22), VR (6)",1,3217 +/- 1745,1237 +/- 1082,38.45%
644670,DEUS VULT | Online VR sword fighting,24.99,26-May-17,77%,81,raptor lab,raptor lab,"Violent, Action, Simulation, Early Access",Online Multi-Player,"Early Access (36), Action (32), Violent (22), Simulation (21), VR (17)",2,1108 +/- 1252,1108 +/- 1252,100.00%
643000,BARBAR BAR,0,2-Jun-17,73%,30,"TEDI Games, Bartoš Studio",TEDI Games,"Casual, Free to Play, Simulation","Single-player, Steam Achievements","Free to Play (33), Casual (24), Simulation (22), VR (9), VR Only (1)",4,22765 +/- 4642,7671 +/- 2694,33.70%
649460,Space Panic: Room Escape (VR),6.99,22-Jun-17,0%,0,Xefier Games Inc.,"Project Whitecard Studios Inc., EvolVR Games Ltd.","Adventure, Indie","Single-player, Steam Achievements, Steam Leaderboards",,1,-1 +/- ,-1 +/- ,%
645860,Spartan VR,9.99,25-Aug-17,0%,0,Immergity,Immergity,"Violent, Action, Adventure, RPG, Early Access","Single-player, Steam Achievements, Captions available, Stats, Steam Leaderboards, Commentary available",,1,750 +/- 1468,750 +/- 1468,100.00%
548010,3D Organon VR Anatomy,20.99,30-Dec-16,65%,20,Medis Media,Medis Media,Education,,"Education (31), VR (13), Simulation (12), Animation & Modeling (11)",5,3712 +/- 1874,3217 +/- 1745,86.66%
690810,Killing Floor: Incursion,39.99,14-Nov-17,62%,130,Tripwire Interactive,Tripwire Interactive,"Violent, Gore, Action","Single-player, Multi-player, Online Multi-Player, Co-op, Online Co-op, Steam Achievements","Action (25), Violent (25), Gore (25), VR (12)",11,6186 +/- 2420,4949 +/- 2164,80.00%
518920,Surgeon Simulator: Experience Reality,19.99,5-Dec-16,63%,97,Bossa Studios,Bossa Studios,"Violent, Gore, Action, Indie, Simulation","Single-player, Steam Achievements","Simulation (25), Indie (23), Gore (22), Action (21), Violent (20), VR (13), Memes (11), Funny (5)",5,14352 +/- 3686,12125 +/- 3388,84.48%
579820,Robinson: The Journey,39.99,9-Feb-17,51%,82,Crytek,Crytek,Adventure,"Single-player, Full controller support","Adventure (36), VR (20), Dinosaurs (13)",3,3959 +/- 1936,3464 +/- 1811,87.50%
356180,Time Machine VR,29.99,19-May-16,64%,100,Minority Media Inc.,Minority Media Inc.,"Adventure, Indie, Simulation","Single-player, Full controller support, VR Support","VR (48), Adventure (44), Simulation (42), Dinosaurs (40), Indie (38), Time Travel (24), Science (22), Underwater (21), First-Person (18), Exploration (18), Sci-fi (18), Atmospheric (17), Singleplayer (17), Time Manipulation (17), Education (14), Controller (13), Mystery (13)",3,9155 +/- 2944,7671 +/- 2694,83.79%
680640,ChefU,29.99,28-Aug-17,44%,18,Lockem Reality,Lockem Reality,"Action, Casual, Simulation",Single-player,"Casual (23), Simulation (23), Action (22), VR (6)",2,750 +/- 1468,750 +/- 1468,100.00%
697020,Until None Remain: Battle Royale VR,1.99,18-Jan-18,50%,10,D.W.S.,D.W.S.,"Action, Indie","Multi-player, Online Multi-Player","Action (34), Indie (33), VR (14), Sci-fi (13), FPS (13), Futuristic (13), PvP (13), Multiplayer (13), Survival (13), Shooter (12), Replay Value (12), Third Person (11), Violent (11), Fighting (11), Difficult (10), Arena Shooter (10), Third-Person Shooter (10)",1,3217 +/- 1745,742 +/- 838,23.06%
767110,Anime Girls VR,11.99,23-Dec-17,46%,13,Kawaii VR,Kawaii VR,"Sexual Content, Nudity, Casual, Indie, Simulation",Single-player,"Sexual Content (38), Nudity (36), Indie (31), Simulation (31), Casual (31), Anime (25), VR (20), Singleplayer (11), Cute (11)",1,750 +/- 1468,-1 +/- ,%
443800,Ruckus Ridge VR Party,9.99,5-Apr-16,67%,43,Foreignvr,Foreignvr,"Action, Indie","Multi-player, Co-op, Shared/Split Screen, Full controller support, VR Support","Action (26), Indie (24), VR (21), Local Co-Op (17), 4 Player Local (17), Local Multiplayer (16), Split Screen (14)",1,2969 +/- 1676,2474 +/- 1530,83.33%
583060,The Cavern,14.99,24-Oct-17,0%,0,Space Paw Studios,Space Paw Studios,"Action, Adventure, Casual, Indie, Strategy",Single-player,,1,-1 +/- ,-1 +/- ,%
738450,Knights of the Drowned Table,14.99,25-Dec-17,0%,0,RillyBoss Studios,RillyBoss Studios,"Violent, Action, Adventure, Indie, RPG, Early Access","Single-player, Multi-player, Online Multi-Player, Co-op, Online Co-op, Cross-Platform Multiplayer",,1,-1 +/- ,-1 +/- ,%
745130,Rage Room,14.99,25-Dec-17,60%,10,Lockem Reality Inc,Lockem Reality Inc,Action,"Single-player, Steam Achievements","Action (21), VR (6)",3,1499 +/- 2076,1499 +/- 2076,100.00%
553490,Wild Game Hunter VR,11.99,23-Dec-16,0%,0,"fletcher.richman, owockitalki","Boulder VR Studios, Boulder VR Studios - Boulder","Action, Early Access",Single-player,"Early Access (24), Action (21), VR (11), Shooter (10), Hunting (10), VR Only (1)",,990 +/- 968,990 +/- 968,100.00%
767130,Virtual Reality Girls 2,11.99,25-Dec-17,0%,0,ErosVR,ErosVR,"Sexual Content, Nudity, Casual, Indie, Simulation",Single-player,,,745 +/- 1459,745 +/- 1459,100.00%
585040,Dry Erase: Infinite VR Whiteboard,9.99,19-Jul-17,68%,16,Tom Sanders,Silvr,Indie,Single-player,"Indie (21), VR (16), Education (11), Design & Illustration (10), Utilities (10)",1,1869 +/- 1635,1121 +/- 1266,59.98%
695490,Operation Chromite 1950 VR,13.99,4-Feb-18,0%,0,eiNpictures,eiNpictures,"Action, Indie, Simulation",Single-player,,2,741 +/- 1025,741 +/- 1025,100.00%
596640,Lost in the Ocean VR,7.99,24-Feb-17,44%,18,Tunnel Vision Studio,Tunnel Vision Studio,"Action, Adventure, Indie, Simulation",Single-player,"Action (22), Indie (21), Simulation (21), Adventure (20), VR (11)",1,739 +/- 1022,739 +/- 1022,100.00%
502710,The Last Sniper VR,7.99,3-Aug-16,69%,150,Robert Weaver,Robert Weaver,"Action, Adventure, Simulation",Single-player,"Adventure (23), Action (23), Simulation (22), VR (12), World War II (7), Sniper (6), FPS (5)",5,12372 +/- 3422,11135 +/- 3246,90.00%
608190,Frontier VR,4.99,17-Mar-17,0%,0,Gaugepunk Games,Gaugepunk Games,"Adventure, Casual",Single-player,,2,-1 +/- ,-1 +/- ,%
556520,Housekeeping VR,4.99,21-Feb-17,0%,0,Peach Pie Productions,Glass Hand Studios,"Action, Adventure, Indie, RPG, Simulation, Early Access",Single-player,"Early Access (24), Adventure (21), Indie (21), Simulation (21), Action (21), RPG (21), VR Only (1)",1,745 +/- 1459,745 +/- 1459,100.00%
560640,The Cabin: VR Escape the Room,4.99,5-Jan-17,68%,50,Blue Entropy Studios,Blue Entropy Studios,"Action, Adventure, Casual, Indie, Strategy","Single-player, Steam Trading Cards","Adventure (22), Indie (22), Casual (21), Action (21), Strategy (20), VR (18), Puzzle (15), Mystery (11)",2,7918 +/- 2737,4949 +/- 2164,62.50%
616660,VR Coaster Extreme,4.99,18-Apr-17,60%,10,George Cook,Tantawowa,"Casual, Indie, Simulation, Early Access",Single-player,"Early Access (25), Simulation (22), Indie (21), Casual (20), VR (10)",3,2722 +/- 1605,1847 +/- 1616,67.85%
411620,Pane In The Glass,4.99,8-Aug-16,60%,33,Rewind:VR,Rewind,"Action, Casual, Simulation","Single-player, VR Support, Steam Leaderboards, Commentary available","Action (22), Simulation (21), Casual (20), VR (10)",,3217 +/- 1745,1485 +/- 1185,46.16%
520270,Thrills & Chills - Roller Coasters,2.99,20-Sep-16,63%,47,VRisch,Black Cell,Simulation,Single-player,"Simulation (25), Singleplayer (14), VR (12)",6,9403 +/- 2983,4701 +/- 2109,49.99%
519030,Don't Let Go!,2.99,13-Sep-16,67%,37,Skydome Studios,Skydome Studios,Indie,Single-player,"Indie (22), VR (9)",2,11383 +/- 3282,7176 +/- 2606,63.04%
665430,Rich life simulator VR,0.99,20-Jul-17,23%,13,bch waves studio,bch waves studio,"Sexual Content, Casual, Indie, Simulation","Single-player, Steam Achievements","Simulation (23), Casual (22), Indie (21), Sexual Content (21), VR (7)",13,5444 +/- 2270,732 +/- 1434,13.45%
575560,Space Badminton VR,0.99,29-Dec-16,0%,0,Shashitha Kularatna,Shashitha Kularatna,Sports,Single-player,"Sports (22), VR (5), VR Only (1)",,-1 +/- ,-1 +/- ,%
645340,Relax Walk VR,1.99,31-May-17,61%,13,Indiecode Games,Indiecode Games,Simulation,"Single-player, Steam Achievements","Simulation (21), VR (8), VR Only (1)",1,20538 +/- 4409,1869 +/- 1635,9.10%
644760,Streetball VR,1.99,1-Jun-17,0%,0,Indiecode Games,Indiecode Games,"Simulation, Sports","Single-player, Steam Achievements",,1,38602 +/- 6045,1732 +/- 1280,4.49%
457870,Minigame Party VR,0.99,5-Apr-16,0%,0,Scornz,Scornz,"Action, Casual, Indie",Single-player,"Casual (31), Action (21), Indie (21), VR (6), VR Only (1)",1,732 +/- 1434,732 +/- 1434,100.00%
580680,CYBER JOLT,0.99,21-Feb-17,60%,10,Deceptive Games Ltd.,Deceptive Games Ltd.,"Action, Casual, Indie, Racing","Single-player, Steam Achievements, Full controller support, Steam Trading Cards","Indie (21), Action (21), Casual (21), Racing (20), VR (7)",1,2722 +/- 1605,1485 +/- 1185,54.56%
746240,Flip the Table,1.99,13-Dec-17,0%,0,Barracuda Disaster,Barracuda Disaster,"Action, Indie, Simulation","Single-player, Steam Achievements",,,742 +/- 838,741 +/- 1025,99.87%
566060,The Crypts of Anak Shaba - VR,0.99,6-Jul-17,33%,15,Virtual Rage Studios LLC,Virtual Rage Studios LLC,"Action, Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards","Indie (21), Action (21), Casual (21), Adventure (21), Simulation (20), RPG (20), VR (8)",3,9898 +/- 3061,5444 +/- 2270,55.00%
576880,Blackwater Bayou VR,0.99,13-Jan-17,17%,40,Virtual Rage Studios LLC,Virtual Rage Studios LLC,"Action, Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards","RPG (21), Indie (21), Action (21), Casual (20), Adventure (19), Simulation (19), VR (8)",3,12867 +/- 3490,7918 +/- 2737,61.54%
587830,Archery Practice VR,0.99,8-Feb-17,26%,30,Virtual Rage Studios LLC,Virtual Rage Studios LLC,"Action, Adventure, Casual, Indie, RPG","Single-player, Steam Trading Cards","Indie (21), Action (21), Casual (21), Adventure (19), RPG (18), VR (6)",4,12125 +/- 3388,6928 +/- 2561,57.14%
762380,World Apart,0.99,19-Jan-18,0%,0,Windfall Studios,Windfall Studios,"Violent, Action, Adventure, Indie, RPG, Early Access",Single-player,,1,-1 +/- ,-1 +/- ,%
676990,The Stone,12.99,25-Aug-17,0%,0,Bornteks Entertainment,Bornteks Entertainment,"Action, Adventure","Single-player, Partial Controller Support",,,745 +/- 1459,745 +/- 1459,100.00%
736400,Soundscape,14.99,1-Nov-17,50%,10,Groove Science,Groove Science Studios,"Casual, Indie, Simulation",Single-player,"Simulation (22), Casual (21), Indie (21), VR (7)",1,1465 +/- 2028,1465 +/- 2028,100.00%
731790,Fly Destroyer,0.99,27-Oct-17,0%,0,DillyFrame,DillyFrame,Simulation,"Single-player, Steam Achievements",,,4701 +/- 2109,745 +/- 1459,15.85%
725050,Thug Life,8.99,20-Dec-17,0%,0,U24 Solutions,U24 Solutions,"Violent, Action, Adventure, Indie",Single-player,,,-1 +/- ,-1 +/- ,%
733690,The Hospital: Allison's Diary,5.99,9-Nov-17,0%,0,KR Games,Star Consult S.r.L.,"Violent, Adventure, Indie","Single-player, Partial Controller Support",,,739 +/- 1022,739 +/- 1022,100.00%
754930,Zero Days VR,9.99,14-Dec-17,0%,0,Scatter,Scatter,"Casual, Indie",Single-player,,,745 +/- 1459,-1 +/- ,%
679160,CollabHub,6.99,14-Aug-17,0%,0,CollabHub,CollabHub,"Design & Illustration, Utilities, Early Access",,,,-1 +/- ,-1 +/- ,%
665620,Zombie Hobby VR,9.99,29-Jun-17,0%,0,Pointlight Games,Pointlight Games,"Action, Adventure, Indie, Simulation, Sports",Single-player,,1,-1 +/- ,-1 +/- ,%
675510,Kingdom City Drowning Episode 1 - The Champion,4.99,30-Aug-17,36%,11,phoenixmirror,phoenixmirror,"Violent, Action, Adventure, Indie","Single-player, Partial Controller Support","Action (21), Indie (21), Violent (21), Adventure (21), Horror (10), VR (7)",,745 +/- 1459,745 +/- 1459,100.00%
741490,Atlantis VR,1.99,3-Nov-17,58%,17,MMEU,Forever Entertainment S. A.,"Casual, Simulation",Single-player,"Simulation (21), Casual (21), VR (6)",,742 +/- 838,-1 +/- ,%
663200,Rift Coaster HD Remastered VR,0.99,9-Aug-17,47%,34,VR VISIO,Forever Entertainment S. A.,"Casual, Simulation",Single-player,"Simulation (21), Casual (21), VR (6)",2,3712 +/- 1874,2969 +/- 1676,79.98%
720330,VRMakingSense,0.99,20-Oct-17,0%,0,Greg Dziemidowicz,Greg Dziemidowicz,"Utilities, Early Access",,,,-1 +/- ,-1 +/- ,%
678750,Gravity Tunnel VR,0,6-Nov-17,0%,0,Qverty.com,Qverty.com,Simulation,"Single-player, Steam Achievements",,,732 +/- 1434,732 +/- 1434,100.00%
679050,Electro Pong VR,0,11-Aug-17,0%,0,Amusitronix,Amusitronix,"Action, Sports",Single-player,,,-1 +/- ,-1 +/- ,%
681020,Throne of the Dead,2.99,23-Aug-17,0%,0,Verdict Studios LLC,Verdict Studios LLC,"Violent, Action, Casual","Single-player, Steam Achievements, Stats",,,-1 +/- ,-1 +/- ,%
677290,VRCAT,0,14-Aug-17,0%,0,"ARCAT, Inc.","ARCAT, Inc.","Animation & Modeling, Design & Illustration",,,3,24992 +/- 4864,13362 +/- 3556,53.47%
674160,Slasher VR,0.99,4-Oct-17,0%,0,Listener Online II Inc,Listener Online II Inc,"Sexual Content, Violent, Action",Single-player,,,1111 +/- 1255,1499 +/- 2076,134.92%
676690,VR Escape The Puzzle Room,2.99,20-Sep-17,0%,0,TiStar Game,TiStar Game,"Adventure, Simulation",Single-player,,1,745 +/- 1459,-1 +/- ,%
676460,Sellsword VR,19.99,29-Sep-17,0%,0,Emerald Beast Studios,Emerald Beast Studios,"Action, Adventure, Indie, RPG, Early Access","Single-player, Steam Cloud",,,-1 +/- ,-1 +/- ,%
672910,Hangry Bunnies From Mars,5.99,23-Aug-17,0%,0,"Studio229, Hammer-On",Studio229,"Action, Casual, Indie",Single-player,,1,1980 +/- 1368,750 +/- 1468,37.88%
726620,Kitty Rescue,0.99,1-Nov-17,50%,10,Mesmerise Studios,Mesmerise Global,"Action, Casual, Simulation",Single-player,"Action (21), Simulation (21), Casual (21), VR (6), VR Only (1)",4,1478 +/- 1445,1108 +/- 1252,74.97%
716240,Pathstow Mystery VR,9.99,20-Oct-17,0%,0,Mystic cat,Mystic cat,"Adventure, Indie","Single-player, Steam Achievements",,1,-1 +/- ,-1 +/- ,%
725920,If Only...,0,22-Oct-17,0%,0,RMIT VX Lab,RMIT VX Lab,Simulation,Single-player,,,1237 +/- 1082,745 +/- 1459,60.23%
729190,KRAKEN,9.99,23-Oct-17,0%,0,FINCH,FINCH,"Action, Indie",Single-player,,,-1 +/- ,-1 +/- ,%
730010,Ninja in Training,0.99,1-Nov-17,0%,0,Tall James Games,Tall James Games,"Casual, Indie",Single-player,,,-1 +/- ,-1 +/- ,%
